TS;Test;Model;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623336247000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336247000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,48;6,51;-20,52;-7,47
1623336248000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,51;6,54;-20,49;-7,43
1623336248000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,47;-20,57;-7,51
1623336248000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336249000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336249000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,46;-20,57;-7,52
1623336250000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,46;-20,58;-7,52
1623336250000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
1623336251000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,48;6,51;-20,52;-7,47
1623336251000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,52;-20,51;-7,46
1623336252000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
1623336252000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
1623336253000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336253000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,45;-20,58;-7,53
1623336254000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336254000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336254000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,5;6,53;-20,5;-7,45
1623336255000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336255000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,49;-20,54;-7,49
1623336256000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,46;-20,58;-7,52
1623336256000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,49
1623336257000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,45;-20,59;-7,53
1623336257000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,44;-20,59;-7,53
1623336258000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,45;-20,59;-7,53
1623336258000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336259000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,34;6,38;-20,66;-7,6
1623336259000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,47;6,51;-20,53;-7,47
1623336260000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,5;-20,54;-7,48
1623336260000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,47;6,5;-20,53;-7,48
1623336260000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,49;-20,55;-7,49
1623336261000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,45;-20,58;-7,53
1623336261000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,46;-20,58;-7,52
1623336262000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,53;-20,51;-7,45
1623336262000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,51;6,54;-20,49;-7,44
1623336263000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,52;6,55;-20,48;-7,43
1623336263000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,52;6,55;-20,48;-7,43
1623336264000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,53;-20,51;-7,45
1623336264000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,56;6,59;-20,44;-7,39
1623336265000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,48;6,52;-20,52;-7,46
1623336265000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,52;-20,51;-7,46
1623336265000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,44;-20,59;-7,54
